Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Strathmore,5 Kilburn St,4.0,h,1610000.0,S,Considine,2017-08-12,8.2,3041.0,4.0,3.0,2.0,861.0,274.0,1955.0,Moonee Valley,-37.73154,144.92243,Western Metropolitan,3284.0
Strathmore,38 Upland Rd,3.0,h,1742000.0,S,Barry,2017-08-12,8.2,3041.0,3.0,2.0,3.0,697.0,235.5647880899759,1970.0,Moonee Valley,-37.74057,144.92172,Western Metropolitan,3284.0
Strathmore,47 York St,3.0,h,1016000.0,S,Considine,2017-08-12,8.2,3041.0,3.0,2.0,1.0,304.0,100.99509251873441,1970.0,Moonee Valley,-37.73456,144.91521,Western Metropolitan,3284.0
Sunshine,75 Duke St,3.0,h,700000.0,SP,S&L,2017-08-12,10.5,3020.0,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank,-37.78703,144.84569,Western Metropolitan,3755.0
Sunshine,80 Wright St,2.0,h,615000.0,SP,Barry,2017-08-12,10.5,3020.0,2.0,1.0,0.0,418.0,94.0,1940.0,Brimbank,-37.79595,144.83206,Western Metropolitan,3755.0
Sunshine West,60 Murray St,3.0,h,650000.0,VB,hockingstuart,2017-08-12,10.5,3020.0,3.0,1.0,2.0,691.0,183.92684136851082,1970.0,Brimbank,-37.78825,144.80098999999996,Western Metropolitan,6763.0
Surrey Hills,37 Newton St,5.0,h,2400000.0,VB,Fletchers,2017-08-12,10.2,3127.0,5.0,3.0,2.0,593.0,309.0,2016.0,Whitehorse,-37.83199000000001,145.10877,Southern Metropolitan,5457.0
Surrey Hills,3/51 Park Rd,3.0,t,938000.0,S,Jellis,2017-08-12,10.2,3127.0,3.0,1.0,2.0,271.0,88.8921144686713,1970.0,Whitehorse,-37.8364,145.10609,Southern Metropolitan,5457.0
Surrey Hills,66 Union Rd,4.0,h,2290000.0,SA,Fletchers,2017-08-12,10.2,3127.0,4.0,2.0,2.0,910.0,315.6051851673742,1970.0,Boroondara,-37.82933,145.09642,Southern Metropolitan,5457.0
Surrey Hills,424 Whitehorse Rd,3.0,h,1775000.0,PI,Jellis,2017-08-12,10.2,3127.0,3.0,2.0,2.0,780.0,258.4524390608964,1970.0,Boroondara,-37.81403,145.08968000000004,Southern Metropolitan,5457.0
Sydenham,8 Stockyard Cl,3.0,h,659500.0,S,Purplebricks,2017-08-12,18.0,3037.0,3.0,2.0,4.0,665.0,177.7267070543742,1970.0,Brimbank,-37.69969,144.7685,Western Metropolitan,3640.0
Tarneit,37 Tyler Cr,4.0,h,505000.0,SP,Purplebricks,2017-08-12,18.4,3029.0,4.0,2.0,2.0,498.0,167.0,2010.0,Wyndham,-37.84267,144.65407,Western Metropolitan,10160.0
Tarneit,4 Welford St,4.0,h,560000.0,SP,Reliance,2017-08-12,18.4,3029.0,4.0,2.0,2.0,452.0,159.0,2009.0,Wyndham,-37.83851,144.6887,Western Metropolitan,10160.0
Taylors Lakes,21 Fastnet Dr,4.0,h,701000.0,S,Prof.,2017-08-12,15.5,3038.0,4.0,2.0,2.0,651.0,176.04670688643287,1970.0,Brimbank,-37.70847,144.78413,Western Metropolitan,5336.0
Templestowe,67 Hawtin St,4.0,h,1205000.0,S,Barry,2017-08-12,15.5,3106.0,4.0,2.0,2.0,646.0,167.0,1980.0,Manningham,-37.75807,145.13478,Eastern Metropolitan,6202.0
Templestowe,270 Serpells Rd,5.0,h,1750000.0,PI,Ray,2017-08-12,15.5,3106.0,5.0,3.0,2.0,787.0,334.0,1990.0,Manningham,-37.76873,145.15894,Eastern Metropolitan,6202.0
Templestowe,25 Templemore Dr,4.0,h,1350000.0,VB,Jellis,2017-08-12,15.5,3106.0,4.0,2.0,2.0,1025.0,302.1650755762121,1980.0,Manningham,-37.75334,145.16655,Eastern Metropolitan,6202.0
Templestowe,4 Wynnewood Ct,5.0,h,2330000.0,S,Barry,2017-08-12,15.5,3106.0,5.0,2.0,2.0,862.0,305.12140698911674,1970.0,Manningham,-37.75571,145.15521,Eastern Metropolitan,6202.0
Templestowe Lower,38 Caroline Dr,3.0,h,1350000.0,S,Jellis,2017-08-12,12.4,3107.0,3.0,2.0,3.0,725.0,224.81702742865434,1970.0,Manningham,-37.76616,145.11207,Eastern Metropolitan,5420.0
Templestowe Lower,53 Fyfe Dr,5.0,h,1410000.0,PI,Barry,2017-08-12,12.4,3107.0,5.0,2.0,2.0,648.0,250.0,1975.0,Manningham,-37.77033,145.1214,Eastern Metropolitan,5420.0
Templestowe Lower,24 Marcus Rd,3.0,h,1204000.0,S,Ray,2017-08-12,12.4,3107.0,3.0,1.0,2.0,716.0,215.75606062769845,1970.0,Manningham,-37.77006,145.10429,Eastern Metropolitan,5420.0
The Basin,14 Bayview Cr,3.0,h,610000.0,S,iTRAK,2017-08-12,27.0,3154.0,3.0,1.0,0.0,1281.0,334.1077295072341,1970.0,Knox,-37.863,145.30716,Eastern Metropolitan,1690.0
Thomastown,8 Barbara Ct,4.0,h,760000.0,PI,hockingstuart,2017-08-12,15.3,3074.0,4.0,1.0,2.0,695.0,190.0509632832231,1970.0,Whittlesea,-37.67877,145.03656,Northern Metropolitan,7955.0
Thomastown,5 Natalie Ct,3.0,h,670000.0,S,HAR,2017-08-12,15.3,3074.0,3.0,2.0,2.0,541.0,121.0,1980.0,Whittlesea,-37.67231,145.00556,Northern Metropolitan,7955.0
Toorak,6/14 Woorigoleen Rd,3.0,u,1350000.0,PI,Castran,2017-08-12,4.1,3142.0,3.0,2.0,1.0,187.0,133.0,1940.0,Stonnington,-37.84297,145.01819,Southern Metropolitan,7217.0
Travancore,112 Baroda St,4.0,h,2070000.0,PI,Nelson,2017-08-12,4.3,3032.0,4.0,3.0,2.0,291.0,146.04811905822874,1970.0,Moonee Valley,-37.77784000000001,144.93482,Western Metropolitan,1052.0
Vermont,25 Caldwell Rd,3.0,h,865000.0,SA,Philip,2017-08-12,17.2,3133.0,3.0,1.0,2.0,603.0,171.10190433037585,1970.0,Whitehorse,-37.835,145.21086,Eastern Metropolitan,4181.0
Vermont,11 Manhattan Sq,4.0,h,980000.0,S,hockingstuart,2017-08-12,17.2,3133.0,4.0,2.0,0.0,539.0,192.0,1978.0,Whitehorse,-37.83459000000001,145.21264,Eastern Metropolitan,4181.0
Vermont South,9 Coltain St,4.0,h,950000.0,VB,Fletchers,2017-08-12,17.2,3133.0,4.0,2.0,2.0,660.0,189.77629276194045,1970.0,Whitehorse,-37.84902,145.18276,Eastern Metropolitan,4280.0
Viewbank,32 Sherlowe Cr,4.0,h,1295000.0,S,Miles,2017-08-12,8.9,3084.0,4.0,2.0,2.0,702.0,216.40899916851777,1970.0,Banyule,-37.73226,145.09855,Eastern Metropolitan,2698.0
Watsonia,11 Eclipse Cr,4.0,h,788800.0,S,Barry,2017-08-12,14.5,3087.0,4.0,2.0,4.0,631.0,174.9428055795493,1970.0,Banyule,-37.7156,145.08875,Northern Metropolitan,2329.0
Watsonia,1B High St,3.0,h,900000.0,S,Barry,2017-08-12,14.5,3087.0,3.0,2.0,2.0,280.0,89.50804873491653,1970.0,Banyule,-37.71147,145.08003,Northern Metropolitan,2329.0
Watsonia,61 Princes St,3.0,h,700000.0,S,Morrison,2017-08-12,14.5,3087.0,3.0,1.0,1.0,530.0,144.71575016577702,1970.0,Banyule,-37.70598,145.07713,Northern Metropolitan,2329.0
Werribee,3 Argyle Cr,4.0,h,455000.0,S,Ray,2017-08-12,14.7,3030.0,4.0,1.0,4.0,534.0,101.0,1983.0,Wyndham,-37.88496,144.66332,Western Metropolitan,16166.0
Werribee,4 Gossamer St,3.0,h,483000.0,S,Ray,2017-08-12,14.7,3030.0,3.0,1.0,2.0,569.0,144.8352538096074,1970.0,Wyndham,-37.89118,144.65368,Western Metropolitan,16166.0
Werribee,24 Swallow St,3.0,h,455000.0,S,YPA,2017-08-12,14.7,3030.0,3.0,1.0,1.0,610.0,125.0,1980.0,Wyndham,-37.88632,144.67582,Western Metropolitan,16166.0
West Footscray,18 Molesworth Ct,4.0,h,1276000.0,S,Jas,2017-08-12,6.4,3012.0,4.0,2.0,1.0,323.0,130.0,1945.0,Maribyrnong,-37.79429,144.87412,Western Metropolitan,5058.0
Westmeadows,63 Kenny St,3.0,h,700000.0,S,Barry,2017-08-12,16.5,3049.0,3.0,2.0,4.0,673.0,181.64416907457576,1980.0,Hume,-37.67558,144.8976,Northern Metropolitan,2474.0
Westmeadows,12 Tylden Pl,3.0,h,729000.0,S,Nelson,2017-08-12,16.5,3049.0,3.0,1.0,1.0,672.0,182.63745835384955,1970.0,Hume,-37.6784,144.88797,Northern Metropolitan,2474.0
Wheelers Hill,18 Garnett Rd,4.0,h,1184000.0,S,Buxton,2017-08-12,16.7,3150.0,4.0,2.0,2.0,700.0,210.80707761434658,1970.0,Monash,-37.91161,145.19693999999996,South-Eastern Metropolitan,7392.0
Wheelers Hill,3 Jensen Ct,4.0,h,1157000.0,PI,Barry,2017-08-12,16.7,3150.0,4.0,2.0,2.0,752.0,162.0,1971.0,Monash,-37.91212,145.1793,South-Eastern Metropolitan,7392.0
Wheelers Hill,19 Kooringa Cr,5.0,h,1100000.0,S,Barry,2017-08-12,16.7,3150.0,5.0,2.0,2.0,672.0,237.0,1970.0,Monash,-37.91299,145.1767,South-Eastern Metropolitan,7392.0
Williamstown,119 Hannan St,4.0,h,2200000.0,S,Sweeney,2017-08-12,6.8,3016.0,4.0,3.0,2.0,650.0,244.51808671278346,1970.0,Hobsons Bay,-37.85925,144.88761,Western Metropolitan,6380.0
Windsor,27 Andrew St,2.0,h,865000.0,SP,Biggin,2017-08-12,4.6,3181.0,2.0,2.0,0.0,70.0,33.70883524595713,1970.0,Stonnington,-37.85143,144.98574,Southern Metropolitan,4380.0
Wyndham Vale,6 Melliodora Ct,4.0,h,500000.0,SP,YPA,2017-08-12,27.2,3024.0,4.0,2.0,1.0,512.0,179.0,2005.0,Wyndham,-37.87959,144.60977,Western Metropolitan,5262.0
Yarraville,1/23 Bena St,4.0,h,1142000.0,PI,Nelson,2017-08-12,6.3,3013.0,4.0,3.0,2.0,234.0,176.0,2012.0,Maribyrnong,-37.81961,144.88132,Western Metropolitan,6543.0
Yarraville,39 Benbow St,3.0,h,1100000.0,PI,Sweeney,2017-08-12,6.3,3013.0,3.0,1.0,6.0,732.0,215.16666255177415,1970.0,Maribyrnong,-37.82252,144.87718,Western Metropolitan,6543.0
Yarraville,33A Severn St,2.0,h,780000.0,S,Sweeney,2017-08-12,6.3,3013.0,2.0,1.0,1.0,178.0,84.0,2013.0,Maribyrnong,-37.81481,144.88013,Western Metropolitan,6543.0
Yarraville,19/37 Stephen St,3.0,h,920000.0,PI,Village,2017-08-12,6.3,3013.0,3.0,2.0,2.0,182.0,65.17035822762062,1970.0,Maribyrnong,-37.81249,144.89531000000005,Western Metropolitan,6543.0
Albanvale,33 Robyn Av,4.0,h,655000.0,S,Sweeney,2017-07-15,14.0,3021.0,4.0,3.0,3.0,531.0,143.0666010740699,1970.0,Brimbank,-37.74373,144.77567,Western Metropolitan,1899.0
Altona,43 David St,4.0,h,890000.0,S,Barlow,2017-07-15,11.0,3018.0,4.0,1.0,1.0,499.0,145.4864888413219,1970.0,Hobsons Bay,-37.86639,144.82625,Western Metropolitan,5301.0
Altona,35 Lowe Av,4.0,h,935000.0,SP,Barlow,2017-07-15,11.0,3018.0,4.0,2.0,2.0,629.0,180.0,1985.0,Hobsons Bay,-37.86027,144.82073,Western Metropolitan,5301.0
Altona,65 Sargood St,3.0,t,815000.0,S,hockingstuart,2017-07-15,11.0,3018.0,3.0,2.0,2.0,159.0,130.0,2014.0,Hobsons Bay,-37.86472,144.82929,Western Metropolitan,5301.0
Altona Meadows,2/6 Carling Ct,3.0,u,440500.0,S,Greg,2017-07-15,15.5,3028.0,3.0,1.0,1.0,205.0,49.07315254499905,1990.0,Hobsons Bay,-37.88995,144.78505,Western Metropolitan,7630.0
Altona North,4/15 Stapley Cr,3.0,u,451500.0,SP,Barlow,2017-07-15,9.4,3025.0,3.0,1.0,1.0,180.0,88.0,1965.0,Hobsons Bay,-37.83648,144.86296000000004,Western Metropolitan,5132.0
Ascot Vale,20 Kent St,2.0,h,920000.0,VB,Nelson,2017-07-15,4.3,3032.0,2.0,2.0,0.0,234.0,78.4912891673417,1910.0,Moonee Valley,-37.78052,144.93001999999996,Western Metropolitan,6567.0
Ascot Vale,37 Roxburgh St,3.0,h,1306000.0,S,Jellis,2017-07-15,4.3,3032.0,3.0,1.0,0.0,199.0,126.0,1900.0,Moonee Valley,-37.77561,144.91695,Western Metropolitan,6567.0
Ascot Vale,1/129 The Parade,2.0,u,566000.0,S,Nelson,2017-07-15,4.3,3032.0,2.0,1.0,1.0,1017.0,264.02044576792093,1972.0,Moonee Valley,-37.77226,144.90941999999995,Western Metropolitan,6567.0
Ashwood,10 Kiewa St,3.0,h,1420000.0,S,Fletchers,2017-07-15,10.2,3147.0,3.0,1.0,1.0,726.0,130.0,1965.0,Monash,-37.86173,145.11074,Southern Metropolitan,2894.0
Avondale Heights,9 Thompson St,4.0,h,934000.0,S,Moonee,2017-07-15,9.5,3034.0,4.0,2.0,1.0,581.0,163.0,1975.0,Moonee Valley,-37.76421,144.85594,Western Metropolitan,4502.0
Balaclava,1/36 The Avenue,2.0,u,585000.0,PI,Marshall,2017-07-15,6.4,3183.0,2.0,1.0,1.0,598.0,156.9165984760002,1970.0,Port Phillip,-37.87149,144.99746000000005,Southern Metropolitan,2952.0
Balwyn,92 Winmalee Rd,3.0,h,2330000.0,S,Jellis,2017-07-15,7.9,3103.0,3.0,2.0,4.0,656.0,210.0,1970.0,Boroondara,-37.8079,145.09162,Southern Metropolitan,5682.0
Balwyn North,1/54 Maud St,3.0,t,1721000.0,S,Fletchers,2017-07-15,9.7,3104.0,3.0,2.0,2.0,301.0,132.54165197889753,1995.0,Boroondara,-37.79535,145.07131,Southern Metropolitan,7809.0
Bayswater North,20 Blandford Cr,3.0,h,650000.0,SA,Stockdale,2017-07-15,23.2,3153.0,3.0,1.0,2.0,787.0,208.66563230364125,1970.0,Maroondah,-37.82737,145.2938,Eastern Metropolitan,3598.0
Bayswater North,17 Kalawar Av,3.0,h,762000.0,S,Ray,2017-07-15,23.2,3153.0,3.0,2.0,2.0,792.0,148.0,1980.0,Maroondah,-37.82809,145.29287,Eastern Metropolitan,3598.0
Bentleigh East,1 Pell St,4.0,h,1384000.0,S,Gary,2017-07-15,13.8,3165.0,4.0,3.0,2.0,631.0,202.2289979230301,1970.0,Glen Eira,-37.9108,145.07908,Southern Metropolitan,10969.0
Blackburn,22 Cootamundra Cr,3.0,h,1350000.0,SP,Noel,2017-07-15,13.4,3130.0,3.0,2.0,1.0,601.0,192.83614179864458,1970.0,Whitehorse,-37.81224,145.15594,Eastern Metropolitan,5713.0
Blackburn,17 Hirst St,3.0,h,1070000.0,S,Jellis,2017-07-15,13.4,3130.0,3.0,1.0,2.0,448.0,96.0,1950.0,Whitehorse,-37.82956,145.13868,Eastern Metropolitan,5713.0
Blackburn,18 Masons Rd,2.0,h,1500000.0,S,Noel,2017-07-15,13.4,3130.0,2.0,1.0,1.0,1021.0,307.8514007173935,1970.0,Whitehorse,-37.83189,145.15785,Eastern Metropolitan,5713.0
Blackburn,74 Williams Rd,3.0,h,1200000.0,PI,McGrath,2017-07-15,13.4,3130.0,3.0,2.0,2.0,567.0,177.2141043861461,1970.0,Whitehorse,-37.81684,145.14992,Eastern Metropolitan,5713.0
Blackburn North,42 Junction Rd,6.0,h,1200000.0,VB,Noel,2017-07-15,13.4,3130.0,6.0,2.0,2.0,675.0,205.20314462219272,1970.0,Whitehorse,-37.80716,145.16504,Eastern Metropolitan,2867.0
Blackburn North,169 Springfield Rd,3.0,h,1100000.0,S,Noel,2017-07-15,13.4,3130.0,3.0,1.0,1.0,614.0,184.69203034701067,1970.0,Whitehorse,-37.81103,145.15917,Eastern Metropolitan,2867.0
Blackburn North,1/108 Surrey Rd,2.0,u,706000.0,S,Hoskins,2017-07-15,13.4,3130.0,2.0,1.0,1.0,305.0,305.0,1940.0,Whitehorse,-37.80906,145.15787,Eastern Metropolitan,2867.0
Boronia,3 Devenish Rd,3.0,h,785000.0,S,iTRAK,2017-07-15,25.0,3155.0,3.0,2.0,2.0,723.0,138.0,1980.0,Knox,-37.85284,145.26942,Eastern Metropolitan,9704.0
Brighton,51 Bay St,4.0,h,2800000.0,VB,hockingstuart,2017-07-15,10.5,3186.0,4.0,3.0,2.0,498.0,226.0,1900.0,Bayside,-37.90396,144.99126,Southern Metropolitan,10579.0
Broadmeadows,37 Gosford Cr,3.0,h,570500.0,S,YPA,2017-07-15,14.0,3047.0,3.0,1.0,1.0,640.0,92.0,1965.0,Hume,-37.68187,144.92421000000004,Northern Metropolitan,4294.0
Broadmeadows,37 Stanhope St,4.0,h,631000.0,S,YPA,2017-07-15,14.0,3047.0,4.0,2.0,2.0,696.0,158.0,1960.0,Hume,-37.68584,144.9315,Northern Metropolitan,4294.0
Brunswick,15 Hall St,4.0,h,1350000.0,VB,Nelson,2017-07-15,5.2,3056.0,4.0,2.0,1.0,372.0,184.0,1920.0,Moreland,-37.76166,144.95065,Northern Metropolitan,11918.0
Brunswick,44 Mitchell St,5.0,h,1300000.0,S,Jellis,2017-07-15,5.2,3056.0,5.0,2.0,0.0,479.0,159.19799184107546,1970.0,Moreland,-37.75915,144.96755,Northern Metropolitan,11918.0
Brunswick East,2/111 Victoria St,2.0,t,702500.0,PI,Jellis,2017-07-15,4.0,3057.0,2.0,2.0,1.0,65.0,78.0,2013.0,Moreland,-37.76812,144.97413999999995,Northern Metropolitan,5533.0
Brunswick West,22 Henderson St,2.0,h,835000.0,VB,Nelson,2017-07-15,5.2,3055.0,2.0,1.0,1.0,207.0,77.0,1950.0,Moreland,-37.76221,144.94055,Northern Metropolitan,7082.0
Bundoora,5 Ball Ct,10.0,h,900000.0,PI,Ray,2017-07-15,12.1,3083.0,10.0,3.0,2.0,313.0,98.41844970173698,2006.0,Darebin,-37.71098,145.05381,Northern Metropolitan,10175.0
Bundoora,27 Norfolk Cr,3.0,h,710000.0,S,Darren,2017-07-15,12.1,3083.0,3.0,1.0,1.0,540.0,142.0,1968.0,Banyule,-37.70636,145.05462,Northern Metropolitan,10175.0
Burwood East,45 Lenna St,3.0,h,1320000.0,S,McGrath,2017-07-15,14.7,3151.0,3.0,1.0,1.0,620.0,196.31961574260328,1970.0,Whitehorse,-37.85436,145.13827,Eastern Metropolitan,4048.0
Carnegie,1/11 Rosstown Rd,2.0,u,480000.0,VB,Better,2017-07-15,10.1,3163.0,2.0,1.0,1.0,830.0,211.89042739790432,1970.0,Glen Eira,-37.88414,145.0528,Southern Metropolitan,7822.0
Carnegie,55 Tranmere Av,3.0,h,1840000.0,S,Ray,2017-07-15,10.1,3163.0,3.0,2.0,1.0,483.0,171.0,1920.0,Glen Eira,-37.89204,145.06086000000005,Southern Metropolitan,7822.0
Caroline Springs,45 Abbington Cr,3.0,h,525000.0,S,YPA,2017-07-15,14.8,3023.0,3.0,1.0,1.0,400.0,103.19599993335282,1970.0,Melton,-37.74254000000001,144.74572,Western Metropolitan,7719.0
Carrum,20 Parkside Bvd,2.0,t,495000.0,S,O'Brien,2017-07-15,31.2,3197.0,2.0,1.0,1.0,198.0,94.0,1980.0,Kingston,-38.0796,145.13272,South-Eastern Metropolitan,1989.0
Carrum Downs,10A William Rd,2.0,h,403500.0,S,Harcourts,2017-07-15,34.9,3201.0,2.0,2.0,3.0,339.0,101.0,2009.0,Frankston,-38.09665,145.17646000000005,South-Eastern Metropolitan,8060.0
Caulfield East,13 Lord St,4.0,h,1550000.0,S,Ray,2017-07-15,8.4,3145.0,4.0,2.0,1.0,642.0,212.61921962836212,1970.0,Glen Eira,-37.88512,145.04554,Southern Metropolitan,608.0
Caulfield North,4/7 Hudson St,1.0,u,361000.0,S,hockingstuart,2017-07-15,7.8,3161.0,1.0,1.0,1.0,60.0,53.0,1975.0,Glen Eira,-37.87972,145.03351,Southern Metropolitan,6923.0
Chadstone,1/3 Evans St,3.0,u,960000.0,S,Jellis,2017-07-15,11.7,3148.0,3.0,2.0,2.0,382.0,151.0,2000.0,Monash,-37.88304,145.0969,Southern Metropolitan,3582.0
Clayton,1/30 Morton St,3.0,u,696000.0,S,Harcourts,2017-07-15,16.7,3168.0,3.0,1.0,2.0,259.0,74.71021354341832,1970.0,Monash,-37.91735,145.13814,South-Eastern Metropolitan,5837.0
Clayton,25 View St,5.0,h,1115000.0,S,Buxton,2017-07-15,16.7,3168.0,5.0,2.0,2.0,590.0,179.35128273802636,1970.0,Monash,-37.92304,145.10984,South-Eastern Metropolitan,5837.0
Clayton,32 Wellington Rd,3.0,h,1950000.0,S,Buxton,2017-07-15,16.7,3168.0,3.0,1.0,2.0,734.0,254.57973200877015,1970.0,Monash,-37.91583,145.13363,South-Eastern Metropolitan,5837.0
Clayton South,48 McMillan St,4.0,h,962000.0,S,C21,2017-07-15,17.5,3169.0,4.0,2.0,4.0,724.0,206.84532920088353,1970.0,Kingston,-37.93197,145.12219,South-Eastern Metropolitan,4734.0
Coburg,19 Hall St,3.0,h,900000.0,S,Nelson,2017-07-15,6.7,3058.0,3.0,1.0,0.0,227.0,102.0,1920.0,Moreland,-37.75296,144.95967,Northern Metropolitan,11204.0
Craigieburn,28/60 Cradle Mountain Dr,2.0,t,310000.0,PI,Ray,2017-07-15,20.6,3064.0,2.0,1.0,1.0,38.0,114.0,2013.0,Hume,-37.57467000000001,144.92229,Northern Metropolitan,15510.0
Croydon,33 Jackson St,3.0,h,662000.0,S,hockingstuart,2017-07-15,23.0,3136.0,3.0,1.0,1.0,396.0,120.0,1950.0,Maroondah,-37.79486,145.28673999999995,Eastern Metropolitan,11925.0
Croydon,2/25 Ruskin Av,3.0,u,625500.0,S,C21,2017-07-15,23.0,3136.0,3.0,1.0,2.0,397.0,107.041591545253,1950.0,Maroondah,-37.79795,145.2957,Eastern Metropolitan,11925.0
Dallas,18 Berger St,3.0,h,459000.0,S,YPA,2017-07-15,14.0,3047.0,3.0,1.0,0.0,583.0,147.31658986206796,1970.0,Hume,-37.67048,144.93992,Northern Metropolitan,2246.0
Dallas,21 Pyalong Cr,3.0,h,420500.0,S,FN,2017-07-15,14.0,3047.0,3.0,1.0,1.0,650.0,162.83126445323515,1970.0,Hume,-37.67506,144.93793,Northern Metropolitan,2246.0
Dandenong,28 Ray St,4.0,h,583000.0,SP,O'Brien,2017-07-15,24.7,3175.0,4.0,1.0,2.0,757.0,197.91714573049472,1970.0,Greater Dandenong,-37.97369000000001,145.19714,South-Eastern Metropolitan,10894.0
Dandenong North,84 Loch Rd,3.0,h,618500.0,S,iSell,2017-07-15,24.7,3175.0,3.0,1.0,2.0,540.0,143.57131004206363,1970.0,Greater Dandenong,-37.95661,145.2191,South-Eastern Metropolitan,8322.0
Dandenong North,3 Victor Av,3.0,h,727000.0,S,C21,2017-07-15,24.7,3175.0,3.0,1.0,1.0,763.0,205.99612140387694,1970.0,Greater Dandenong,-37.95466,145.21193,South-Eastern Metropolitan,8322.0
Deer Park,26 Irvine St,3.0,h,535000.0,S,Stockdale,2017-07-15,14.8,3023.0,3.0,1.0,0.0,675.0,174.5072670830369,1970.0,Brimbank,-37.76496,144.77289,Western Metropolitan,6388.0
Delahey,10 Alexander Cl,3.0,h,560000.0,S,YPA,2017-07-15,18.0,3037.0,3.0,2.0,2.0,543.0,153.0,1995.0,Brimbank,-37.7143,144.77096,Western Metropolitan,2898.0
Derrimut,61 Windsor Bvd,4.0,h,860000.0,S,Stockdale,2017-07-15,14.7,3030.0,4.0,2.0,2.0,663.0,186.4251664032395,1970.0,Brimbank,-37.79215,144.76285,Western Metropolitan,2276.0
Dingley Village,18 Albert Pl,3.0,t,802000.0,S,Buxton,2017-07-15,22.2,3172.0,3.0,2.0,2.0,251.0,185.0,1998.0,Kingston,-37.98146,145.11715,South-Eastern Metropolitan,3940.0
Dingley Village,29 Elliott Cr,3.0,h,800000.0,S,Ray,2017-07-15,22.2,3172.0,3.0,2.0,4.0,801.0,150.0,1980.0,Kingston,-37.98596,145.13187,South-Eastern Metropolitan,3940.0
Dingley Village,5 Tarnook Ct,4.0,h,854000.0,S,Ray,2017-07-15,22.2,3172.0,4.0,2.0,2.0,676.0,181.0,1975.0,Kingston,-37.97936,145.13302,South-Eastern Metropolitan,3940.0
Doncaster East,26 Champion St,3.0,h,1735000.0,S,Jellis,2017-07-15,14.3,3109.0,3.0,1.0,2.0,725.0,242.40818237286717,1970.0,Manningham,-37.78707,145.15161,Eastern Metropolitan,10999.0
Donvale,6/22 Powers St,3.0,t,920000.0,S,Barry,2017-07-15,16.1,3111.0,3.0,2.0,2.0,239.0,187.0,2007.0,Manningham,-37.77323,145.18029,Eastern Metropolitan,4790.0
Donvale,14 Sturdee Rd,3.0,h,904000.0,S,Fletchers,2017-07-15,16.1,3111.0,3.0,1.0,2.0,720.0,116.0,1960.0,Manningham,-37.80349,145.19666,Eastern Metropolitan,4790.0
Doveton,5 Crimson Dr,3.0,h,500000.0,S,Hall,2017-07-15,28.8,3177.0,3.0,1.0,3.0,621.0,159.02775735533842,1955.0,Casey,-37.98537,145.23505,South-Eastern Metropolitan,3533.0
Eaglemont,104 Studley Rd,3.0,h,1440000.0,S,Miles,2017-07-15,8.9,3084.0,3.0,1.0,2.0,598.0,116.0,1955.0,Banyule,-37.76093,145.056,Eastern Metropolitan,1651.0
Eltham,1/44 Arthur St,2.0,u,540000.0,VB,Buckingham,2017-07-15,18.0,3095.0,2.0,1.0,1.0,132.0,34.76827735734272,1970.0,Nillumbik,-37.71513,145.15323999999995,Eastern Metropolitan,6990.0
Eltham,38 Meruka Dr,4.0,h,1054000.0,S,Barry,2017-07-15,18.0,3095.0,4.0,3.0,2.0,791.0,230.0,1974.0,Nillumbik,-37.71296,145.13773,Eastern Metropolitan,6990.0
Endeavour Hills,18 Struan Av,4.0,h,625000.0,SP,O'Brien,2017-07-15,28.5,3802.0,4.0,2.0,2.0,669.0,165.0,1980.0,Casey,-37.96466,145.27006,South-Eastern Metropolitan,8443.0
Epping,1 Centurion Ct,3.0,h,600000.0,S,Love,2017-07-15,19.6,3076.0,3.0,1.0,2.0,524.0,155.0,1970.0,Whittlesea,-37.64273,145.03751,Northern Metropolitan,10926.0
Epping,9 Inverloch St,2.0,t,401500.0,S,Love,2017-07-15,19.6,3076.0,2.0,2.0,1.0,149.0,32.840405708958976,1970.0,Whittlesea,-37.6311,145.0232,Northern Metropolitan,10926.0
Epping,40 Lyndarum Dr,3.0,h,630000.0,S,Ray,2017-07-15,19.6,3076.0,3.0,2.0,2.0,388.0,127.0,2012.0,Whittlesea,-37.62864,145.02265,Northern Metropolitan,10926.0
Epping,1 Saddlers Ct,4.0,h,565000.0,S,Ray,2017-07-15,19.6,3076.0,4.0,2.0,2.0,548.0,110.0,1985.0,Whittlesea,-37.64386,145.04817,Northern Metropolitan,10926.0
Essendon,103 Woodland St,3.0,h,1550000.0,S,Nelson,2017-07-15,7.5,3040.0,3.0,1.0,1.0,730.0,235.20580393741207,1970.0,Moonee Valley,-37.74253,144.91753,Western Metropolitan,9264.0
Essendon North,2/9 McCulloch St,2.0,u,785000.0,S,Nelson,2017-07-15,8.2,3041.0,2.0,1.0,2.0,145.0,49.35865481008389,1970.0,Moonee Valley,-37.73993,144.90271,Western Metropolitan,1308.0
Essendon West,384 Buckley St,3.0,h,1410000.0,PI,Jellis,2017-07-15,7.5,3040.0,3.0,2.0,1.0,585.0,198.0,1950.0,Moonee Valley,-37.75374,144.88932,Western Metropolitan,588.0
